Licence Num,Licensee,Trading As,Category,Trading Hours,After 11 pm,Suburb,Latitude,Longitude,Postal Address,Postal Suburb,Postal Postcode,Council,Region,Metro/Regional,Gaming,geom,geom_suburb
31270585,ABACI INVESTMENTS AUSTRALIA PTY. LTD.,HAPPY DINERS,BYO Permit,Byo permit,Trading to 11PM,DONCASTER EAST,-37.78806918,145.1484378,16-18 MITCHELL STREET,DONCASTER EAST,3109,MANNINGHAM CITY COUNCIL,Metro East,Metro,N,POINT (145.1484378 -37.78806918),Manningham - West
31270909,ZHOU ZHUHUAI,AMY DUMPLING RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,DONCASTER EAST,-37.781057000000004,145.163204,421 SERPELLS TERRACE,DONVALE,3111,MANNINGHAM CITY COUNCIL,Metro East,Metro,N,POINT (145.163204 -37.781057),Manningham - West
31271248,DIAMONDSPRING PTY LTD,ANTONIO'S PIZZERIA,BYO Permit,Byo permit,Trading to 11PM,NORTH CAULFIELD,-37.874049,145.024661,113 HAWTHORN ROAD,CAULFIELD NORTH,3161,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.024661 -37.874049),Glen Eira - Caulfield
31271604,AMORNINGCLUB PTY LTD,YUU YEN,BYO Permit,Byo permit,Trading to 11PM,GLENHUNTLY,-37.88967835,145.04292009999998,1166 GLENHUNTLY ROAD,GLENHUNTLY,3163,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.0429201 -37.88967835),Glen Eira - Caulfield
31273062,SHAIKH ASADULL,INDIAN SPICE PAVILION,BYO Permit,Byo permit,Trading to 11PM,SCORESBY,-37.89850265,145.2300075,3/23 DARRYL STREET,SCORESBY,3179,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.2300075 -37.89850265),Knox - North-West
31227574,SUI WAN CHAN,NAM LOONG RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,MELBOURNE,-37.81142983,144.9671767,223 RUSSELL ST,MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9671767 -37.81142983),Melbourne - Inner
31228033,YUET YIU CHAN & YOK SUN CHAN,NATHAN CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,BAYSWATER,-37.84159989,145.2667525,14C STATION ST,BAYSWATER,3153,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.2667525 -37.84159989),Knox - North-East
31231010,WANG JIAN XIN,LITTLE HOUSE CHINESE & MALAYSIAN RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,BUNDOORA,-37.695708,145.057475,172 NORTHERN ROAD,HEIDELBERG HEIGHTS,3081,WHITTLESEA CITY COUNCIL,Metro North,Metro,N,POINT (145.057475 -37.695708),Whittlesea  - South-East
31231751,CHAM LI CHOM,SKYDRAGON RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,MELTON,-37.682736,144.58488300000002,260 HIGH STREET,MELTON,3337,MELTON CITY COUNCIL,NORTH WEST,Regional,N,POINT (144.584883 -37.682736),Melton Bal
31233800,TRUONG PHAT TAN,CHU QUY VIETNAMESE CUISINE,BYO Permit,Byo permit,Trading to 11PM,LALOR,-37.67219276,145.01722769999998,81A MAY ROAD,LALOR,3075,WHITTLESEA CITY COUNCIL,Metro North,Metro,N,POINT (145.0172277 -37.67219276),Whittlesea  - South-West
31240467,DINKY DI CHINESE CUISINE AUSTRALIA PTY LTD,DINKY DI CHINESE CUISINE AUSTRALIA,BYO Permit,Byo permit,Trading to 11PM,FOOTSCRAY,-37.797942,144.880913,28 KANOOKA DRIVE,MAIDSTONE,3012,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.880913 -37.797942),Maribyrnong
31243782,J & B AUSTRALIA HOLDINGS PTY LTD,HAPPY FOUR CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,YARRAVILLE,-37.816631,144.889398,65 ANDERSON STREET,YARRAVILLE,3013,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.889398 -37.816631),Maribyrnong
31245221,NGUYEN HANG THI NGOC,COCONUT PALMS RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,FITZROY,-37.803713,144.983252,183 SMITH STREET,FITZROY,3065,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.983252 -37.803713),Yarra - North
31245823,PHOON & TEH PTY LTD,SHANGRI-LA INN MALAYSIAN & CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,FOREST HILL,-37.837384,145.182888,37-39 BRENTFORD SQUARE CNR CANTERBURY & STEVEN ROADS,FOREST HILL,3131,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.182888 -37.837384),Whitehorse - Nunawading E.
31245988,GUPTA SUNIL KUMAR,KHUSBOO INDIAN RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,MITCHAM,-37.81727454,145.1935123,SHOP 3 432 MITCHAM ROAD,MITCHAM,3132,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.1935123 -37.81727454),Whitehorse - Nunawading E.
31246609,SINGH TRILOK,TANDOORI COTTAGE,BYO Permit,Byo permit,Trading to 11PM,MALVERN EAST,-37.878045,145.066667,403 WAVERLEY ROAD,MALVERN EAST,3145,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (145.066667 -37.878045),Stonnington - Malvern
31253347,LEIGH CHUTIMA,THAI EAT RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,DONCASTER EAST,-37.789046,145.159065,986 DONCASTER ROAD,DONCASTER EAST,3109,MANNINGHAM CITY COUNCIL,Metro East,Metro,N,POINT (145.159065 -37.789046),Manningham - West
31253876,RATANACHAN THOSAPON,THAI NEE CAFE,BYO Permit,Byo permit,Trading to 11PM,BRUNSWICK EAST,-37.773593,144.97154799999998,150 LYGON STREET,BRUNSWICK EAST,3057,MORELAND CITY COUNCIL,Metro North,Metro,N,POINT (144.971548 -37.773593),Moreland - Brunswick
31254694,DIB JOHN,PICCOLINO PIZZA HOUSE,BYO Permit,Byo permit,Trading to 11PM,MOUNT WAVERLEY,-37.861463,145.15016,53 BLACKBURN ROAD,MOUNT WAVERLEY,3149,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.15016 -37.861463),Monash - Waverley West
31255852,WEST SUPORN,KING AND I THAI RESTAURANT (BALWYN),BYO Permit,Byo permit,Trading to 11PM,MONT ALBERT,-37.814806,145.09911499999998,613 WHITEHORSE ROAD,MONT ALBERT,3127,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.099115 -37.814806),Boroondara  - Camberwell N.
31256654,LI YIU MING,CHELSEA INN CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,CHELSEA HEIGHTS,-38.047903000000005,145.14127,232 WELLS ROAD,CHELSEA HEIGHTS,3196,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.14127 -38.047903),Kingston - South
31257480,LEE YOKE LAN,RUMAH ANEKA MALAYASIAN RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,BLACK ROCK,-37.975434,145.016823,604 BALCOMBE ROAD,BLACK ROCK,3193,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.016823 -37.975434),Bayside  - South
31257707,QI SHAN,CHI LING COURT CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,COBURG,-37.741096999999996,144.965843,104 BELL STREET,COBURG,3058,MORELAND CITY COUNCIL,Metro North,Metro,N,POINT (144.965843 -37.741097),Moreland - Coburg
31258999,RATIBODEE PTY LTD,CHAI THAI RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,MURRUMBEENA,-37.89046464,145.06620759999998,83A MURRUMBEENA ROAD,MURRUMBEENA,3163,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.0662076 -37.89046464),Glen Eira - Caulfield
31283677,SAGODA PTY LTD,SAGODA PTY LTD,BYO Permit,Byo permit,Trading to 11PM,RAVENHALL,-37.76749239,144.75240469999997,3 AITKEN CLOSE,CAROLINE SPRINGS,3023,MELTON CITY COUNCIL,NORTH WEST,Regional,N,POINT (144.7524047 -37.76749239),Melton - East
31283685,A.M.P. TRANSPORT PTY LTD,A.M.P. TRANSPORT,BYO Permit,Byo permit,Trading to 11PM,SUNSHINE,-37.78607014,144.8291362,PO BOX 85,SUNSHINE,3020,BRIMBANK CITY COUNCIL,Metro West,Metro,N,POINT (144.8291362 -37.78607014),Brimbank - Sunshine
31283758,TRAN ANDY PHERO QUOC BAO,LITTLE PHO TUCK SHOP,BYO Permit,Byo permit,Trading to 11PM,KEW,-37.80707366,145.02938989999998,6 WOODFORD AVENUE,KEW,3101,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0293899 -37.80707366),Boroondara  - Kew
31283928,SPICE TREASURE PTY LTD,SPICE TREASURE,BYO Permit,Byo permit,Trading to 11PM,THORNBURY,-37.75304327,145.0013277,903 HIGH STREET,THORNBURY,3071,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (145.0013277 -37.75304327),Darebin- Northcote
31284089,PAESANO'S PIZZERIA WITH DOUBLE DOGS PTY LTD,PAESANO'S PIZZERIA WITH DOUBLE DOGS,BYO Permit,Byo permit,Trading to 11PM,BENTLEIGH EAST,-37.920606299999996,145.0561046,729 CENTRE ROAD,BENTLEIGH EAST,3165,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.0561046 -37.9206063),Glen Eira - South
31284102,AUSTRALIA MILKY WAY PTY LTD,SHAANXI JIA WA,BYO Permit,Byo permit,Trading to 11PM,BOX HILL,-37.81850986,145.12415380000002,968 WHITEHORSE ROAD,BOX HILL,3128,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.1241538 -37.81850986),Whitehorse - Box Hill
31284217,OAKLEIGH LADIES GOLF CLUB INC,OAKLEIGH LADIES GOLF CLUB,BYO Permit,Byo permit,Trading to 11PM,OAKLEIGH,-37.891073600000006,145.09688559999998,PO BOX 158,OAKLEIGH SOUTH,3167,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.0968856 -37.8910736),Monash - South-West
31284291,BUGDA UYGHUR PTY LTD,BUGDA UYGHUR,BYO Permit,Byo permit,Trading to 11PM,GLEN WAVERLEY,-37.87891154,145.1625715,UNIT 2/2 MARGARET CRESCENT,DANDENONG,3175,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.1625715 -37.87891154),Monash - Waverley West
31284649,KASHYAP FAMILY PTY LTD,DELHI NIGHTS SWEETS & INDIAN CUISINE,BYO Permit,Byo permit,Trading to 11PM,HOPPERS CROSSING,-37.88289845,144.69956409999998,13 OLD GEELONG ROAD,HOPPERS CROSSING,3029,WYNDHAM CITY COUNCIL,Metro West,Metro,N,POINT (144.6995641 -37.88289845),Wyndham - North
31284657,DJ FOOD TRADING PTY LTD,HEALTHY VIBE @ SOUTH YARRA,BYO Permit,Byo permit,Trading to 11PM,SOUTH YARRA,-37.83914372,144.993831,4/199 TOORAK ROAD,SOUTH YARRA,3141,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (144.993831 -37.83914372),Stonnington - Prahran
31284738,WOODS GARY JAMES,GARY'S MINIBUS CO,BYO Permit,Byo permit,Trading to 11PM,MILL PARK,-37.6617323,145.0446123,5 GINN CLOSE,MILL PARK,3082,WHITTLESEA CITY COUNCIL,Metro North,Metro,N,POINT (145.0446123 -37.6617323),Whittlesea  - South-East
31284746,TRUONG THI THU NGUYET,MOON DIEM HEN VIETNAMESE AND CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,SPRINGVALE,-37.95031789,145.15204169999998,REAR 246 SPRINGVALE ROAD,SPRINGVALE,3171,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.1520417 -37.95031789),Gr. Dandenong Bal
31284754,MY HOME FOOD PTY LTD,CHICKEN & JOKBAL,BYO Permit,Byo permit,Trading to 11PM,HAWTHORN EAST,-37.83108522,145.0553565,106 WILLIAMSONS ROAD,DONCASTER,3108,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0553565 -37.83108522),Boroondara  - Hawthorn
31285108,GURU FATEH ENTERPRISES PTY LTD,BISTRO 1947 INDIAN CUISINE,BYO Permit,Byo permit,Trading to 11PM,WANTIRNA SOUTH,-37.86050946,145.2401614,239 STUD ROAD,WANTIRNA SOUTH,3152,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.2401614 -37.86050946),Knox - North-West
31285190,KARIMI SARAH,RAVEN HILL CAFE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,GLEN IRIS,-37.86182238,145.06472069999998,1/10-12 HIGH STREET,GLEN IRIS,3148,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0647207 -37.86182238),Boroondara  - Camberwell S.
31285205,WAAN ENTERPRISES PTY LTD,SIAM LEMONGRASS,BYO Permit,Byo permit,Trading to 11PM,HAWTHORN,-37.82052398,145.03556269999999,SHOP 5-6 LIDO CENTRE 673-681 GLENFERRIE ROAD,HAWTHORN,3122,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0355627 -37.82052398),Boroondara  - Hawthorn
31285221,JACKSON ROBYN MARY,BISTRO CHEZ NOUS,BYO Permit,Byo permit,Trading to 11PM,SURREY HILLS,-37.82490474,145.09726640000002,12 SAINT JOHNS AVENUE,MONT ALBERT,3127,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0972664 -37.82490474),Boroondara  - Camberwell N.
31285409,LIFE WELLNESS CARE PTY LTD,THE BACKYARD CAFE,BYO Permit,Byo permit,Trading to 11PM,CARLTON,-37.80161548,144.96605753,11 HYAM PLACE,CARLTON,3053,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.96605753 -37.80161548),Port Phillip - West
31285483,BASILS BLACK PTY LTD,BASILS BLACK,BYO Permit,Byo permit,Trading to 11PM,SOUTH MORANG,-37.65151986,145.08858154,11 GORGE ROAD,SOUTH MORANG,3752,WHITTLESEA CITY COUNCIL,Metro North,Metro,N,POINT (145.08858154 -37.65151986),Whittlesea - North
31285598,REKHA AND SHALINI PTY LTD,DIVINE INDIAN,BYO Permit,Byo permit,Trading to 11PM,NIDDRIE,-37.73548825,144.88817392,SHOP 4 386 KEILOR RD,NIDDRIE,3042,MOONEE VALLEY CITY COUNCIL,Metro West,Metro,N,POINT (144.88817392 -37.73548825),Moonee Valley - West
31280865,MASSAAD FOOD ON WOOD PTY LTD,MASSAAD FOOD ON WOOD,BYO Permit,Byo permit,Trading to 11PM,ROXBURGH PARK,-37.64066316,144.9313736,10 ADDERLEY DRIVE,GREENVALE,3059,HUME CITY COUNCIL,Metro North,Metro,N,POINT (144.9313736 -37.64066316),Hume - Craigieburn
31281471,PRUGPIBOON KAVEEPOJ,SWEET TAMARIND,BYO Permit,Byo permit,Trading to 11PM,ASHBURTON,-37.8641376,145.0927028,374 WARRIGAL ROAD,ASHBURTON,3147,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0927028 -37.8641376),Boroondara  - Camberwell S.
31281502,THE ONE MIND INVESTMENTS PTY LTD,PENANG ROAD,BYO Permit,Byo permit,Trading to 11PM,SOUTH MELBOURNE,-37.82982072,144.95944599999999,439 HIGHBURY ROAD,BURWOOD EAST,3151,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.959446 -37.82982072),Port Phillip - West
31281879,GENG PING,WRAP IT UP COFFEE AND GRILL,BYO Permit,Byo permit,Trading to 11PM,CAMBERWELL,-37.82606538,145.0580449,724 BURKE ROAD,CAMBERWELL,3124,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0580449 -37.82606538),Boroondara  - Camberwell S.
31281900,NGUYEN THANH,MOONSTAR VIETNAMESE & CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,SUNBURY,-37.5812089,144.72796830000001,6/92 EVANS STREET,SUNBURY,3429,HUME CITY COUNCIL,Metro North,Metro,N,POINT (144.7279683 -37.5812089),Hume - Sunbury
31281968,SCHLEGEL ZEHRA,MS COFFEE SHOP,BYO Permit,Byo permit,Trading to 11PM,NOBLE PARK,-37.96585579,145.174492,1/51 WILMA AVENUE,DANDENONG,3175,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.174492 -37.96585579),Gr. Dandenong Bal
31282045,SINGH SALENDRA,KAINDIA FIJIAN INDIAN RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,RESERVOIR,-37.71815504,145.0075657,938 HIGH STREET,RESERVOIR,3073,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (145.0075657 -37.71815504),Darebin - Preston
31282558,RAHIMI OMAR,GULISTAN TAKE AWAY,BYO Permit,Byo permit,Trading to 11PM,BOX HILL NORTH,-37.81348139,145.124986,766-768 STATION STREET,BOX HILL NORTH,3129,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.124986 -37.81348139),Whitehorse - Box Hill
31282647,BARRA CARMEN BEATRICE,MI PERU DE CARMEN,BYO Permit,Byo permit,Trading to 11PM,PARKDALE,-37.99332901,145.0758081,242-246 COMO PARADE WEST,PARKDALE,3195,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.0758081 -37.99332901),Kingston - North
31282914,KLINSUKHON SUKIT,CHEF'S THAI (MITCHAM),BYO Permit,Byo permit,Trading to 11PM,MITCHAM,-37.82807524,145.1944842,590 MITCHAM ROAD,MITCHAM,3132,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.1944842 -37.82807524),Whitehorse - Nunawading E.
31283326,BEIJING EAGLE PTY LTD,SOUTH DELICIOUS DUMPLING,BYO Permit,Byo permit,Trading to 11PM,BENTLEIGH,-37.91754232,145.0339139,17A HOUSTON STREET,MENTONE,3194,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.0339139 -37.91754232),Glen Eira - South
31283570,BHINTUNA PTY LTD,MAGIC MOMO KAFE,BYO Permit,Byo permit,Trading to 11PM,WEST FOOTSCRAY,-37.79707542,144.87635830000002,588 BARKLY STREET,WEST FOOTSCRAY,3012,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.8763583 -37.79707542),Maribyrnong
31283643,CHINESE ASSOCIATION OF VICTORIA INC,CHINESE ASSOCIATION OF VICTORIA INC,BYO Permit,Byo permit,Trading to 11PM,WANTIRNA,-37.84544655,145.2253542,8 ASHLEY STREET,WANTIRNA,3152,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.2253542 -37.84544655),Knox - North-West
31150832,KEW CROQUET CLUB INC,KEW CROQUET CLUB,BYO Permit,Byo permit,Trading to 11PM,KEW,-37.80096398,145.0475225,UNIT 3 13 RELOWE CRESCENT,BALWYN,3103,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0475225 -37.80096398),Boroondara  - Kew
31150882,RINGWOOD CROQUET CLUB INC,RINGWOOD CROQUET CLUB,BYO Permit,Byo permit,Trading to 11PM,RINGWOOD,-37.82232919,145.2322479,PO BOX 330,RINGWOOD,3134,MAROONDAH CITY COUNCIL,Metro East,Metro,N,POINT (145.2322479 -37.82232919),Maroondah - Ringwood
31150939,IVANHOE PARK CROQUET CLUB INC,IVANHOE PARK CROQUET CLUB,BYO Permit,Byo permit,Trading to 11PM,IVANHOE,-37.772877,145.05118000000002,P O BOX 2059,IVANHOE,3079,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.05118 -37.772877),Banyule - Heidelberg
31151040,STRATHMORE TENNIS CLUB INC,STRATHMORE TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,STRATHMORE,-37.734542,144.91906200000003,IAN PARKES - TREASURER 15 MAGDALA AVENUE,STRATHMORE,3041,MOONEE VALLEY CITY COUNCIL,Metro West,Metro,N,POINT (144.919062 -37.734542),Moonee Valley - Essendon
31151113,YAMALA PARK TENNIS CLUB INC,YAMALA PARK TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,FRANKSTON,-38.1660265,145.1048035,PO BOX 549,FRANKSTON,3199,FRANKSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.1048035 -38.1660265),Frankston - West
31200116,STACEY TANIA,CUPPA CHA,BYO Permit,Byo permit,Trading to 11PM,CAMBERWELL,-37.824961,145.058147,768 BURKE ROAD,CAMBERWELL,3124,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.058147 -37.824961),Boroondara  - Camberwell S.
31204178,BUMI INDAH KRISNADEWI,MELATI INDONESIAN RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,CAMBERWELL,-37.847769,145.075698,629 CAMBERWELL RD,CAMBERWELL,3124,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.075698 -37.847769),Boroondara  - Camberwell S.
31209322,DANH NGOC THI HO & HIEP NGOC HO,THY THY RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,RICHMOND,-37.810364,144.996262,142-144 VICTORIA STREET,RICHMOND,3121,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.996262 -37.810364),Yarra - Richmond
31209542,YU PATRICK CHE KI,LUCKY YU CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,NUNAWADING,-37.81919735,145.1755102,138 SPRINGVALE ROAD,NUNAWADING,3131,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.1755102 -37.81919735),Whitehorse  - Nunawading W.
31212202,CHUM TJIM TCHUM,GOOD FORTUNE CHINESE REST,BYO Permit,Byo permit,Trading to 11PM,CRAIGIEBURN,-37.59146,144.941385,P.O. BOX 127,CRAIGIEBURN,3064,HUME CITY COUNCIL,Metro North,Metro,N,POINT (144.941385 -37.59146),Hume - Craigieburn
31217935,SASSSI COUTTS PTY LTD,WONG'S CHINESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,BORONIA,-37.862971,145.286713,106 BORONIA ROAD,BORONIA,3155,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.286713 -37.862971),Knox - North-East
31218761,PATRICK SHU,MING WAH RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,MELTON,-37.68393,144.581182,377 HIGH STREET,MELTON,3337,MELTON CITY COUNCIL,NORTH WEST,Regional,N,POINT (144.581182 -37.68393),Melton Bal
31223318,VINH VAN TRAN,SAIGON VIETNAMESE RESTAURANT,BYO Permit,Byo permit,Trading to 11PM,CAMBERWELL,-37.848915000000005,145.081283,1226 TOORAK ROAD,CAMBERWELL,3124,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.081283 -37.848915),Boroondara  - Camberwell S.
31118440,FRANKSTON HOSPITAL,FRANKSTON HOSPITAL,BYO Permit,Byo permit,Trading to 11PM,FRANKSTON,-38.1505265,145.1260699,JAMES HARRISON VILLA 313/36 RACECOURSE ROAD,PAKENHAM,3810,FRANKSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.1260699 -38.1505265),Frankston - West
31118759,BASTERFIELD PARK TENNIS CLUB,BASTERFIELD PARK TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,MOORABBIN,-37.94106369,145.03161819999997,P.O. BOX 1427,MOORABBIN,3189,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.0316182 -37.94106369),Bayside  - South
31119959,VICTORIAN HOMING ASSOCIATION INC,THE VICTORIAN HOMING ASSOCIATION,BYO Permit,Byo permit,Trading to 11PM,NOTTING HILL,-37.902734,145.132174,C/- HENRY MARCINIEC 68 PINEHILLS DRIVE,GREENSBOROUGH,3088,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.132174 -37.902734),Monash - Waverley West
31121443,BATTERHAM PARK TENNIS CLUB,BATTERHAM PARK TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,THE BASIN,-37.853161,145.299881,C/- SECRETARY P O BOX 164,THE BASIN,3154,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.299881 -37.853161),Knox - North-East
31122512,SERBIAN COMMUNITY CENTRE,SERBIAN COMMUNITY CENTRE,BYO Permit,Byo permit,Trading to 11PM,KEYSBOROUGH,-38.002142,145.17431499999998,CNR PERRY ROAD & CHURCH ROAD,KEYSBOROUGH,3173,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.174315 -38.002142),Gr. Dandenong Bal
31130028,THE DIAMOND VALLEY RACING PIGEON CLUB INC,THE DIAMOND VALLEY RACING PIGEON CLUB INC,BYO Permit,Byo permit,Trading to 11PM,MONTMORENCY,-37.716615000000004,145.12436399999999,5 BRONWYN COURT,RESEARCH,3095,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.124364 -37.716615),Banyule - North
31130418,PANKOAKI BROTHERHOOD OF VIC O IPPOCRATES ASSOCIATION INC,PANKOAKI BROTHERHOOD OF VIC O IPPOCRATES ASSOCIA,BYO Permit,Byo permit,Trading to 11PM,NORTHCOTE,-37.77382585,144.99884730000002,1 BASTINGS STREET,NORTHCOTE,3070,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (144.9988473 -37.77382585),Darebin- Northcote
31130646,ORMOND TENNIS CLUB INC,ORMOND TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,ORMOND,-37.899116,145.03815500000002,THE SECRETARY 33 FOSTER AVENUE,GLENHUNTLY,3163,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.038155 -37.899116),Glen Eira - Caulfield
31150044,PARKWOOD TENNIS CLUB INC,PARKWOOD TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,RINGWOOD,-37.78018,145.246082,PO BOX 2262,NORTH RINGWOOD,3134,MAROONDAH CITY COUNCIL,Metro East,Metro,N,POINT (145.246082 -37.78018),Maroondah - Croydon
31150175,ELWOOD CROQUET CLUB INC,ELWOOD CROQUET CLUB,BYO Permit,Byo permit,Trading to 11PM,ELWOOD,-37.890876,144.993637,PO BOX 481,ELWOOD,3184,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (144.993637 -37.890876),Bayside  - Brighton
31150280,GREYTHORN SOCIAL CLUB,GREYTHORN SOCIAL CLUB,BYO Permit,Byo permit,Trading to 11PM,BALWYN NORTH,-37.790598100000004,145.0832877,7 LORRAINE AVENUE,BOX HILL NORTH,3129,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0832877 -37.7905981),Boroondara  - Camberwell N.
31150361,CRANROSS TENNIS CLUB INC,CRANROSS TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,PRESTON,-37.733436,145.02363400000002,38 PLEASANT VIEW DRIVE,PRESTON,3072,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (145.023634 -37.733436),Darebin - Preston
31150400,KINGSBURY TENNIS CLUB INC,KINGSBURY TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,KINGSBURY,-37.718905,145.034209,P O BOX 204,KINGSBURY,3083,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (145.034209 -37.718905),Darebin - Preston
31150434,BUNDOORA TENNIS CLUB INC,BUNDOORA TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,BUNDOORA,-37.705434999999994,145.06476,PO BOX 327,BUNDOORA,3083,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.06476 -37.705435),Banyule - North
31150581,YALLAMBIE TENNIS CLUB INC,YALLAMBIE TENNIS CLUB,BYO Permit,Byo permit,Trading to 11PM,YALLAMBIE,-37.726601,145.105616,PO BOX 158,ROSANNA,3084,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.105616 -37.726601),Banyule - Heidelberg
